aggregateTime,广告系列名称,广告系列ID,推广目标,广告组ID,广告组名称,推广应用,定向国家,广告ID,广告名称,展示数,点击数,CTR,CPM(USD),CPC(USD),花费(USD),转化量,转化率,转化成本(USD),单次转化价值(USD),去重安装数,去重安装率,去重安装成本(USD),点击归因安装数,点击归因安装率,点击归因安装成本(USD)
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42816339025630464,lisa-0921,com.video.music.editor.maker,bd,32816339026580736,Lisa-天空.mp4--0,25221,1109,4.40%,0.02,0.00,0.43,11,0.99%,0.04,0.00,11,0.009918845807033363,0.04,12,1.08%,0.04
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818995273963776,bd_wsy_0922_热门模版-b,com.video.music.editor.maker,bd,32818995274848512,CayCut_in_220922_zhangguiping_9X16,2,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,kz,32841358427296256,蒙娜丽莎,3224,83,2.57%,0.10,0.00,0.32,8,9.64%,0.04,0.00,8,0.0963855421686747,0.04,6,7.23%,0.05
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,sa,32851970543063808,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843438,56,1,1.79%,0.01,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461379354624,catcut_in_220920_liaoluhui_1X1_boy05.mp4,205170,11261,5.49%,0.07,0.00,13.84,514,4.56%,0.03,0.00,514,0.04564425894680756,0.03,512,4.55%,0.03
2022-10-07,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819017236846336,bd_wsy_0922_热门模版-e,com.video.music.editor.maker,bd,32819017237272320,CayCut_in_220922_zhangguiping_9X16_5,22,3,13.64%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,sa,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,20,1,5%,0.10,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,ae,32841370834440960,iaoluhui_1X1_boy05.mp4,21366,973,4.55%,0.18,0.00,3.86,46,4.73%,0.08,0.00,46,0.047276464542651594,0.08,33,3.39%,0.12
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935366153472,vido03_chenweiyu_16X9_220728.mp4,69261,1749,2.53%,0.01,0.00,0.50,15,0.86%,0.03,0.00,15,0.008576329331046312,0.03,18,1.03%,0.03
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42762124234659584,出量视频-0831-Copy1-0902,com.video.music.editor.maker,bd,32762124235151104,vido_chenweiyu_1X1_220805.mp4-Copy1-1662100988,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-07,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370833654528,220920_liaoluhui_1X1_boy05.mp4,3846,186,4.84%,0.13,0.00,0.51,7,3.76%,0.07,0.00,7,0.03763440860215054,0.07,6,3.23%,0.08
2022-10-07,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654829843200,文件09.mp4-008,2291,4,0.17%,0.00,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42807427239874816,花-0918,com.video.music.editor.maker,bd,32807427242725632,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663484103,24,3,12.50%,0.05,0.00,0.00,1,33.33%,0.00,0.00,1,0.3333333333333333,0.00,0,0%,-
2022-10-07,catcut_wsy_09,52773625147726592,应用安装量,42779106921615360,catcut_bd_wsy_0908_b,com.video.music.editor.maker,bd,32779106922041344,01-Copy1-1662619601,276,18,6.52%,0.02,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976240239104,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843634,191574,9745,5.09%,0.08,0.00,14.74,575,5.90%,0.03,0.00,575,0.05900461775269369,0.03,538,5.52%,0.03
2022-10-07,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370834440960,iaoluhui_1X1_boy05.mp4,119791,4705,3.93%,0.12,0.00,14.75,149,3.17%,0.10,0.00,149,0.03166843783209352,0.10,147,3.12%,0.10
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955809223936,pk_210830_chinweiyu_1X1_vido05.mp4,78779,2174,2.76%,0.01,0.00,0.62,21,0.97%,0.03,0.00,21,0.009659613615455382,0.03,22,1.01%,0.03
2022-10-07,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796383846436864,换脸-0914,com.video.music.editor.maker,bd,32796383846928384,vido03_chenweiyu_16X9_220728.mp4-008,4829,113,2.34%,0.03,0.00,0.16,4,3.54%,0.04,0.00,4,0.035398230088495575,0.04,6,5.31%,0.03
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,sa,32851970543063808,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843438,22,1,4.55%,0.08,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,ae,32841370834440960,iaoluhui_1X1_boy05.mp4,21801,1033,4.74%,0.20,0.00,4.29,55,5.32%,0.08,0.00,55,0.05324298160696999,0.08,54,5.23%,0.08
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976240239104,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843634,232398,11555,4.97%,0.07,0.00,16.72,628,5.43%,0.03,0.00,628,0.05434876676763306,0.03,659,5.70%,0.03
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42838181733932800,gcc-画-0929,com.video.music.editor.maker,ae,32838181734653696,画-0929,314,13,4.14%,0.30,0.01,0.10,2,15.38%,0.05,0.00,2,0.15384615384615385,0.05,1,7.69%,0.10
2022-10-06,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,kz,32841358427296256,蒙娜丽莎,7097,155,2.18%,0.11,0.00,0.75,11,7.10%,0.07,0.00,11,0.07096774193548387,0.07,11,7.10%,0.07
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819000581429504,bd_wsy_0922_热门模版-c_1,com.video.music.editor.maker,bd,32819000582183168,CayCut_in_220922_zhangguiping_9X16_2,36,3,8.33%,0.05,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810656860541696,出量视频-0831-Copy1-0919,com.video.music.editor.maker,sa,32810656861459200,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330-Copy1-1663582397,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,420,2,0.48%,0.01,0.00,0.01,1,50%,0.01,0.00,1,0.5,0.01,1,50%,0.01
2022-10-06,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370833654528,220920_liaoluhui_1X1_boy05.mp4,2832,170,6%,0.18,0.00,0.51,5,2.94%,0.10,0.00,5,0.029411764705882353,0.10,7,4.12%,0.07
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955807782144,pk_210830_chinweiyu_1X1_vido14.mp4,48241,70,0.15%,0.00,0.00,0.03,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796377055924480,小男孩-0914,com.video.music.editor.maker,bd,32796377056809216,pk_210830_chinweiyu_1X1_vido14.mp4-Copy1-1663146536,77,5,6.49%,0.01,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654829843200,文件09.mp4-008,1263,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,29,3,10.34%,0.10,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970543063808,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843438,36,2,5.56%,0.01,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42762124234659584,出量视频-0831-Copy1-0902,com.video.music.editor.maker,bd,32762124236625664,pk_210816_chinweiyu_1X1_vido05.mp4-Copy1-1662100988,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42807427239874816,花-0918,com.video.music.editor.maker,bd,32807427242725632,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663484103,17,1,5.88%,0.02,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42759601429747712,出量视频-0831-Copy1-0901,com.video.music.editor.maker,bd,32759601430665216,vido_chenweiyu_1X1_220805.mp4-Copy1-1662024330,74894,3252,4.34%,0.03,0.00,2.07,63,1.94%,0.03,0.00,63,0.01937269372693727,0.03,61,1.88%,0.03
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,ae,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,302,12,3.97%,0.06,0.00,0.02,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935382308096,vido01_chenweiyu_9X16_220728.mp4,46763,81,0.17%,0.00,0.00,0.03,1,1.23%,0.03,0.00,1,0.012345679012345678,0.03,3,3.70%,0.01
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796550181392896,花-0915,com.video.music.editor.maker,bd,32796550188339712,in_220831_chenweiyu_9X16_vido3.mp4,303456,21534,7.10%,0.05,0.00,14.90,461,2.14%,0.03,0.00,461,0.02140800594408842,0.03,451,2.09%,0.03
2022-10-06,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461378699264,catcut_in_220920_liaoluhui_1X1_boy03.mp4,48867,2910,5.95%,0.06,0.00,2.86,91,3.13%,0.03,0.00,91,0.03127147766323024,0.03,100,3.44%,0.03
2022-10-06,catcut_wsy_09,52773625147726592,应用安装量,42779106921615360,catcut_bd_wsy_0908_b,com.video.music.editor.maker,bd,32779106922696704,换脸-Copy1-1662619601,4,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818989547854080,bd_wsy_0922_热门模版-a,com.video.music.editor.maker,bd,32818989548640512,CayCut_in_220921_zhangguiping_9X16_cola01.mp4,1009631,51906,5.14%,0.02,0.00,18.04,585,1.13%,0.03,0.00,585,0.011270373367240781,0.03,597,1.15%,0.03
2022-10-06,catcut_wsy_09,52773625147726592,应用安装量,42779095307784192,catcut_bd_wsy_0908_a,com.video.music.editor.maker,bd,32779095308242944,01,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_kz_wsy_0930_bigo,52841353853342208,应用安装量,42841353854292480,catcut_kz_wsy_0930_bigo,com.video.music.editor.maker,tr,32841358427296256,蒙娜丽莎,14592,300,2.06%,0.04,0.00,0.56,9,3%,0.06,0.00,9,0.03,0.06,9,3%,0.06
2022-10-06,catcut_wsy_09,52773625147726592,应用安装量,42779069810643456,catcut_bd_wsy_0908,com.video.music.editor.maker,bd,32779069811823104,广告-2022090658359-Copy1-1662618439,2,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42813373117272064,bd_wsy_0920_热门模版-b,com.video.music.editor.maker,bd,32813373117730816,Lisa-天空.mp4,407073,19427,4.77%,0.03,0.00,10.40,330,1.70%,0.03,0.00,330,0.016986668039326712,0.03,312,1.61%,0.03
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810660067119360,bd_wl_0919,com.video.music.editor.maker,sa,32810660067938560,广告-2022090658359-Copy1-1663582467,35763,1882,5.26%,0.19,0.00,6.65,47,2.50%,0.14,0.00,47,0.02497343251859724,0.14,50,2.66%,0.13
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,sa,32810654831186688,in_220825_chenweiyu_1x1_vido16.mp4--0,1103,2,0.18%,0.01,0.01,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929267635712,文件09.mp4,33610,55,0.16%,0.00,0.00,0.02,1,1.82%,0.02,0.00,1,0.01818181818181818,0.02,0,0%,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810654828991232,catcut_gcc_起量_bigo_wl_0919,com.video.music.editor.maker,ae,32810654829843200,文件09.mp4-008,858,8,0.93%,0.02,0.00,0.02,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033148593920,catcut_in_220920_liaoluhui_1X1_boy 05.mp4,656594,33886,5.16%,0.06,0.00,38.21,1430,4.22%,0.03,0.00,1430,0.042200318715693796,0.03,1391,4.10%,0.03
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42851976237912576,bd_wl_0922 _迭代素材-Copy1-1664843634,com.video.music.editor.maker,bd,32851976238862848,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843634,46503,2396,5.15%,0.05,0.00,2.11,86,3.59%,0.02,0.00,86,0.03589315525876461,0.02,97,4.05%,0.02
2022-10-06,catcut_wsy_09,52773625147726592,应用安装量,42773625148578560,bd_wsy_0906_1,com.video.music.editor.maker,bd,32773625149627136,广告-2022090658359,724259,44464,6.14%,0.06,0.00,46.86,1567,3.52%,0.03,0.00,1567,0.03524199352284994,0.03,1590,3.58%,0.03
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955810534656,pk_210816_chinweiyu_1X1_vido05.mp4-Copy1-1661943466,57,9,15.79%,0.03,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42813373117272064,bd_wsy_0920_热门模版-b,com.video.music.editor.maker,bd,32813373118517248,Music box.mp4,371,24,6.47%,0.04,0.00,0.02,2,8.33%,0.01,0.00,2,0.08333333333333333,0.01,2,8.33%,0.01
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756955806897408,美颜-0831,com.video.music.editor.maker,bd,32756955809223936,pk_210830_chinweiyu_1X1_vido05.mp4,90967,2790,3.07%,0.01,0.00,1.06,38,1.36%,0.03,0.00,38,0.013620071684587814,0.03,34,1.22%,0.03
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011716388608,CayCut_in_220922_zhangguiping_9X16_3,174876,10922,6.25%,0.03,0.00,5.76,182,1.67%,0.03,0.00,182,0.016663614722578282,0.03,188,1.72%,0.03
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756929263113728,出量视频-0831,com.video.music.editor.maker,bd,32756929263998464,vido_chenweiyu_1X1_220805.mp4,246461,9674,3.93%,0.02,0.00,6.07,192,1.98%,0.03,0.00,192,0.019847012611122598,0.03,196,2.03%,0.03
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42810660067119360,bd_wl_0919,com.video.music.editor.maker,ae,32810660067938560,广告-2022090658359-Copy1-1663582467,8856,451,5.09%,0.21,0.00,1.88,21,4.66%,0.09,0.00,21,0.04656319290465632,0.09,18,3.99%,0.10
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42816339025630464,lisa-0921,com.video.music.editor.maker,bd,32816339026580736,Lisa-天空.mp4--0,27922,1269,4.54%,0.02,0.00,0.59,21,1.65%,0.03,0.00,21,0.016548463356973995,0.03,10,0.79%,0.06
2022-10-06,catcut_wsy_09,52773625147726592,应用安装量,42795778952335872,bd_wsy_0914_b,com.video.music.editor.maker,bd,32795778953187840,广告-2022090658359-Copy1-1663128165,79825,7114,8.91%,0.07,0.00,5.57,176,2.47%,0.03,0.00,176,0.024739949395558056,0.03,158,2.22%,0.04
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796383846436864,换脸-0914,com.video.music.editor.maker,bd,32796383846928384,vido03_chenweiyu_16X9_220728.mp4-008,1285,4,0.31%,0.01,0.00,0.01,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796389392585216,黑白-0914,com.video.music.editor.maker,bd,32796389394092544,in_220825_chenweiyu_9X16_vido17.mp4,2,0,0%,0.00,-,0.00,1,-,0.00,0.00,1,-,0.00,0,-,-
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819011715897088,bd_wsy_0922_热门模版-d,com.video.music.editor.maker,bd,32819011717306112,CayCut_in_220922_zhangguiping_9X16_4,189889,9153,4.82%,0.02,0.00,3.87,117,1.28%,0.03,0.00,117,0.012782694198623401,0.03,115,1.26%,0.03
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818989547854080,bd_wsy_0922_热门模版-a,com.video.music.editor.maker,bd,32818989549984000,CayCut_in_220921_zhangguiping_9X16_cola02.mp4,3049,444,14.56%,0.03,0.00,0.10,4,0.90%,0.02,0.00,4,0.009009009009009009,0.02,3,0.68%,0.03
2022-10-06,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461377945600,diedai,28821,1913,6.64%,0.07,0.00,1.89,65,3.40%,0.03,0.00,65,0.03397804495556717,0.03,81,4.23%,0.02
2022-10-06,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461379354624,catcut_in_220920_liaoluhui_1X1_boy05.mp4,213621,12009,5.62%,0.07,0.00,14.59,577,4.80%,0.03,0.00,577,0.04804729785993838,0.03,568,4.73%,0.03
2022-10-06,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,ae,32841370833654528,220920_liaoluhui_1X1_boy05.mp4,600,30,5%,0.12,0.00,0.07,1,3.33%,0.07,0.00,1,0.03333333333333333,0.07,1,3.33%,0.07
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42818995273963776,bd_wsy_0922_热门模版-b,com.video.music.editor.maker,bd,32818995276421376,CayCut_in_220921_zhangguiping_9X16_cola02.mp4-Copy1-1663836745,3,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42838181733932800,gcc-画-0929,com.video.music.editor.maker,sa,32838181734653696,画-0929,10489,99,0.94%,0.23,0.02,2.36,21,21.21%,0.11,0.00,21,0.21212121212121213,0.11,15,15.15%,0.16
2022-10-06,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42819033146955520,bd_wsy_0922 _迭代素材,com.video.music.editor.maker,bd,32819033147971328,catcut_in_220920_liaoluhui_1X1_boy 04.mp4,339789,19611,5.77%,0.06,0.00,21.28,790,4.03%,0.03,0.00,790,0.040283514354188976,0.03,819,4.18%,0.03
2022-10-06,catcut_wsy_09,52773625147726592,应用安装量,42779106921615360,catcut_bd_wsy_0908_b,com.video.music.editor.maker,bd,32779106922041344,01-Copy1-1662619601,107,12,11.21%,0.02,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42810584560996608,花-0919-复制,com.video.music.editor.maker,bd,32810584563388672,in_220831_chenweiyu_9X16_vido3.mp4-Copy1-1663580216,3,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935364678912,vido_chenweiyu_1X1_220805.mp4-Copy1-1661942826,14253,430,3.02%,0.03,0.00,0.43,18,4.19%,0.02,0.00,18,0.04186046511627907,0.02,15,3.49%,0.03
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42762124234659584,出量视频-0831-Copy1-0902,com.video.music.editor.maker,bd,32762124235151104,vido_chenweiyu_1X1_220805.mp4-Copy1-1662100988,1,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819017236846336,bd_wsy_0922_热门模版-e,com.video.music.editor.maker,bd,32819017237272320,CayCut_in_220922_zhangguiping_9X16_5,36,3,8.33%,0.03,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_bd_wsy_0920_热门模版,52813360980496384,应用安装量,42819000581429504,bd_wsy_0922_热门模版-c_1,com.video.music.editor.maker,bd,32819000583493888,CayCut_in_220922_zhangguiping_9X16_1,288,18,6.25%,0.04,0.00,0.01,1,5.56%,0.01,0.00,1,0.05555555555555555,0.01,0,0%,-
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42796550181392896,花-0915,com.video.music.editor.maker,bd,32796550182277632,in_220816_chenweiyu_9x16_vido01.mp4,382,84,21.99%,0.06,0.00,0.02,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42816015594460672,gcc-坐-0921,com.video.music.editor.maker,sa,32816015595279872,pk_210830_chenweiyu_1X1_vido01.mp4-09,67,11,16.42%,0.37,0.00,0.02,0,0%,-,-,0,0,-,0,0%,-
2022-10-06,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,sa,32851970542211840,catcut_in_220920_liaoluhui_1X1_boy 04.mp4-Copy1-1664843438,20,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
2022-10-06,catcut_中东_wsy_0930,52841370832409344,应用安装量,42841370833228544,catcut_中东_wsy_boy,com.video.music.editor.maker,sa,32841370834440960,iaoluhui_1X1_boy05.mp4,87080,3799,4.36%,0.15,0.00,13.33,117,3.08%,0.11,0.00,117,0.030797578310081602,0.11,114,3%,0.12
2022-10-06,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42756935363564800,出量视频-0831-Copy1,com.video.music.editor.maker,bd,32756935366153472,vido03_chenweiyu_16X9_220728.mp4,56442,359,0.64%,0.00,0.00,0.14,1,0.28%,0.14,0.00,1,0.002785515320334262,0.14,3,0.84%,0.05
2022-10-06,catcut_wsy_09,52773625147726592,应用安装量,42795756467196160,bd_wsy_0914,com.video.music.editor.maker,bd,32795756468179200,广告-2022090658359-Copy1-1663127669,12,2,16.67%,0.06,0.00,0.00,0,0%,-,-,0,0,-,0,0%,-
2022-10-05,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461379354624,catcut_in_220920_liaoluhui_1X1_boy05.mp4,282026,14850,5.27%,0.05,0.00,15.47,581,3.91%,0.03,0.00,581,0.039124579124579124,0.03,547,3.68%,0.03
2022-10-05,catcut_bd_起量_bigo_wl_0831,52756929262294528,应用安装量,42816339025630464,lisa-0921,com.video.music.editor.maker,bd,32816339026580736,Lisa-天空.mp4--0,79556,3223,4.05%,0.02,0.00,1.86,62,1.92%,0.03,0.00,62,0.01923673596028545,0.03,49,1.52%,0.04
2022-10-05,catcut_bd_wsy_迭代素材,52813461375324160,应用安装量,42813461377519616,bd_wsy_0920_迭代素材,com.video.music.editor.maker,bd,32813461378699264,catcut_in_220920_liaoluhui_1X1_boy03.mp4,31380,1771,5.64%,0.05,0.00,1.71,54,3.05%,0.03,0.00,54,0.030491247882552232,0.03,63,3.56%,0.03
2022-10-05,catcut_gcc_起量_bigo_wl_0919,52810654827451136,应用安装量,42851970541687552,bd_wl_0922 _迭代素材-Copy1-1664843438,com.video.music.editor.maker,ae,32851970543063808,catcut_in_220920_liaoluhui_1X1_boy 05.mp4-Copy1-1664843438,27,0,0%,0.00,-,0.00,0,-,-,-,0,-,-,0,-,-
